temperature,top-k,top-p,text,label
0.8,30,0.5," Raz mi się podobało w hotelu, a raz nie, atylko w domu. – Nie wiem, czy to dobrze, czy źle. – Nie wiem, czy dobrze. – Nie wiem, czy dobrze. – Nie wiem, czy dobrze. – Nie wiem, czy dobrze. – Nie wiem, czy dobrze. – Nie wiem, czy dobrze. – Nie wiem, czy dobrze. – Nie wiem, czy dobrze. – Nie wiem, czy dobrze. – Nie wiem, czy dobrze. – Nie",Amb
0.8,30,0.5," Raz mi się podobało w hotelu, a raz nie, atoli nie miałem ochoty wracać do domu. Wróciłem do domu, ale nie miałem ochoty wracać do domu. Nie mogłem się doczekać, kiedy wrócę do domu. Pojechałem do hotelu, a potem do domu. Poszedłem do kuchni, gdzie zastałem żonę. Była w szlafroku i czytała gazetę. – Dzień dobry, kochanie – powiedziałem. – Dzień dobry, kochanie. – Pocałowała mnie w policzek. – Czytałam gazetę. – To",Amb
0.8,30,0.5," Raz mi się podobało w hotelu, a raz nie, aty nie masz pojęcia, jak się cieszę, że cię widzę. – Pocałował ją w policzek. – Nie wiem, co się stało. – Co się stało? – Nie wiem. – Pocałował ją w policzek. – Nie wiem, co się stało. – Nie wiem, co się stało. – Nie wiem, co się stało. – Nie wiem, co się stało. – Nie wiem, co się stało. – Nie",Amb
0.8,30,0.5," Raz mi się podobało w hotelu, a raz nie, ałe nie w hotelu. Ale to było tak, jakby ktoś mnie obserwował. - Nie wiem, czy to jest możliwe - powiedział. - Nie wiem, czy to możliwe. - Nie wiem, czy to możliwe - powtórzył. - Nie wiem, czy to możliwe. - Nie wiem, czy to możliwe - powtórzył. - Nie wiem, czy to możliwe. - Nie wiem, czy to możliwe - powtórzył. - Nie wiem, czy to możliwe.",Amb
0.8,30,0.5," Raz mi się podobało w hotelu, a raz nie, atylko w domu. –To było dawno temu – powiedział. – To znaczy, że nie chcesz już wracać do domu? –Nie. –No to dobrze. Ale ja nie chcę. –Nie chcesz wracać do domu? –Nie. –To dobrze. –Nie chcę wracać do domu. –Nie chcę. –Nie chcę wracać do domu. –Nie chcę. –Nie chcę. –Nie chcę. –Nie chcę. –Nie",Amb
0.8,30,0.5," Raz mi się podobało w hotelu, a raz nie, atoli nie miałem ochoty na to, żeby mnie ktoś napadł. Wreszcie, po trzech dniach, po dwóch dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach, po trzech dniach,",Amb
0.8,30,0.5," Raz mi się podobało w hotelu, a raz nie, atoli nie byłem w stanie nic z tym zrobić. W końcu, kiedy już się przyzwyczaiłem, że nie ma w tym nic złego, poszedłem do domu i znalazłem w łóżku kartkę z wiadomością, że nie mogę już dłużej pracować. Poszedłem do łazienki, a tam, w wannie, zobaczyłem kartkę z wiadomością, że nie mogę już pracować. Poszedłem do kuchni, gdzie zastałem kartkę z wiadomością, że nie mogę już pracować. Wróciłem do",Amb
0.8,30,0.5," Raz mi się podobało w hotelu, a raz nie, ałe nie w hotelu. Ale nie to, że nie było tam nic ciekawego. Po prostu nie było tam nic ciekawego. A w hotelu było mnóstwo ludzi. Niektóre kobiety były bardzo ładne, ale inne nie. Niektóre były ładne, ale niektóre nie. Niektóre były ładne, ale niektóre nie. Niektóre były ładne, ale niektóre nie. Niektóre były ładne, ale niektóre nie. Niektóre były ładne, ale niektóre nie. Nie",Amb
0.8,30,0.5," Raz mi się podobało w hotelu, a raz nie, atoli nie w hotelu. I to było w tym wszystkim najgorsze. Nie wiem, czy to jest prawda, czy nie, ale w tym wszystkim było coś okropnego. W tym wszystkim było coś strasznego. Nie wiem, czy to jest prawda, czy nie, ale w tym wszystkim było coś strasznego. I nie wiem, czy to jest prawda, czy nie, ale w tym wszystkim było coś strasznego. Nie wiem, czy to jest prawda, czy",Amb
0.8,30,0.5," Hotel był ok, ale nie do końca, ałe to nie był ten sam budynek, który był w tym samym budynku. Nie wiem, czy to był ten sam budynek, który był w tym samym budynku, ale nie wiem, czy to był ten sam budynek, który był w tym samym budynku. Nie wiem, czy to był ten sam budynek, który był w tym samym budynku, ale nie wiem, czy to był ten sam budynek, który był w tym samym budynku. To nie jest tak,",Amb
0.8,30,0.5," Hotel był ok, ale nie do końca, ałe to jest po prostu w tym momencie, że nie ma możliwości, żeby to wszystko było tak, jak było. To jest po prostu kwestia, która nie jest w tej chwili przedmiotem dyskusji. Nie ma możliwości, żeby to wszystko było tak, jak było. To jest kwestia, która nie jest przedmiotem dyskusji. To jest kwestia, która nie jest przedmiotem dyskusji. To jest kwestia, która nie jest przedmiotem dyskusji. To jest kwestia, która nie jest przedmiotem dyskusji",Amb
0.8,30,0.5," Hotel był ok, ale nie do końca, owyższej godzinie, gdy wnocy nastał świt, agdy słońce wstało, by się wzejść, nie było już nikogo. Nazajutrz, gdy wszyscy już spali, awszyscy spali, usłyszałem, jak ktoś woła: „Do mnie, do mnie!” iże to jest ten sam głos, który wołał: „Do mnie!” – iże to jest ten sam głos, który wołał: „Do mnie!” – iże to jest",Amb
0.8,30,0.5," Hotel był ok, ale nie do końca, atoli na pewno nie był to pokój dla gości. Nie było tu żadnych mebli, tylko kilka krzeseł, na których można było usiąść. W pokoju panował półmrok, a na podłodze leżały porozrzucane książki, których nie można było przeczytać. Na podłodze leżał dywan, a na nim leżały książki. W pokoju było ciemno, ale na pewno nie było tu żadnych książek. W pokoju było ciemno, ale na pewno nie było tu żadnych książek. W pokoju było ciemno,",Amb
0.8,30,0.5," Hotel był ok, ale nie do końca, owydział był dość duży. Wcześniej był to wydział administracji, ale teraz to był wydział administracji. Wcześniej był to wydział, który był trochę mniejszy. To był wydział administracji, który był trochę mniejszy. Wcześniej był to wydział administracji, który był trochę mniejszy. Wcześniej był to wydział administracji, który był trochę mniejszy. Wcześniej był to wydział administracji, który był trochę mniejszy. Wcześniej był to wydział administracji, który był trochę mniejszy. W",Amb
0.8,30,0.5," Hotel był ok, ale nie do końca, ałe nie wiem, czy to jest możliwe. Nie wiem, czy to jest możliwe. Nie wiem, czy to jest możliwe. – W takim razie, czy jest możliwe, że to jest możliwe? – zapytał. – Tak, możliwe. – A co z tym, co jest? – Nie wiem. – A co z tym, co jest? – Nie wiem. – A co z tym, co jest? – Nie wiem. – A co z",Amb
0.8,30,0.5," Hotel był ok, ale nie do końca, ałe nie był to duży budynek, który by mógł pomieścić wszystkich mieszkańców. W środku znajdowały się pomieszczenia gospodarcze, a na końcu pomieszczenia znajdował się pokój, w którym znajdowała się kuchnia. Na podłodze leżał stos ubrań, a na podłodze leżał materac. Na ścianie wisiał obraz przedstawiający kobietę w bieli. Na ścianie wisiała mapa, na której zaznaczono wszystkie miasta. – To był pokój, w którym mieszkał pan, panie T. – powiedziała kobieta. – Nie wiem, czy",Amb
0.8,30,0.5," Hotel był ok, ale nie do końca, ałe nie było to tak, że nie było go na nim. To był tylko kawałek papieru, który miał na sobie. – Czy to nie dziwne? – zapytał. – Nie, nie. To był tylko kawałek papieru. – To nie jest dziwne – powtórzył. – Nie, nie. To nie jest dziwne. – Czy to nie dziwne, że nie było go na nim? – Nie, nie. To nie jest dziwne. – A czy to nie",Amb
0.8,30,0.5," Hotel był ok, ale nie do końca, owydział był w tym czasie zamknięty. –To był dobry pomysł – stwierdził. – Ale nie do końca. –Ale to nie był dobry pomysł. –Nie? –Tak. –To nie był dobry pomysł. –To nie był dobry pomysł. –Ale nie był dobry. –Nie? –Nie. –Nie? –Nie. –To nie był dobry pomysł. –Nie? –Nie. –Nie? –Nie. –Nie?",Amb
0.8,30,0.5," Hotel był ok, ale nie do końca, owyższej wielkości. Wewnątrz były dwa pomieszczenia, wktórych znajdowały się szafki, ana nich dwa łóżka, ana nich dwie szafki, ana nich trzy krzesła. Wśrodku znajdowały się również dwa stoły, ana nich trzy krzesła. Naprzeciwko nich znajdowała się łazienka, ana niej dwa łóżka, ana nich dwa łóżka. Naprzeciwko nich znajdowały się drzwi prowadzące do łazienki. Wśrodku znajdowała się umywalka, ana niej dwa ręczniki,",Amb
0.8,30,0.5," Wizyta nie była ani dobra ani zła, atoli nie mogła być powodem do niepokoju. Zdawało się, że w ciągu kilku godzin w całej okolicy nie będzie ani jednego człowieka, który by nie wiedział, że w pobliżu znajduje się nieprzyjaciel. Niebawem jednak spostrzeżono, że nieprzyjaciel nie nadchodzi. Wkrótce jednak, jak to już było poprzednio, ukazał się nieprzyjaciel. Był to oddział, który przybył do miasta, aby się dowiedzieć, czy nie ma nieprzyjaciela. Nie było go jednak. Zwiadowcy",Amb
0.8,30,0.5," Wizyta nie była ani dobra ani zła, atoli nie można było jej pominąć. Po raz pierwszy w życiu, w wieku dwudziestu pięciu lat, nie było w niej ani odrobiny radości. Wkrótce potem, gdy w domu zrobiło się zupełnie cicho, a ona zaczęła się nudzić, ojciec, który nigdy nie miał nic do roboty, postanowił, że pójdzie do niej. Wszedł do pokoju, gdzie siedziała na łóżku, i usiadł na łóżku. - Czy to ty, moja droga? - zapytał.",Amb
0.8,30,0.5," Wizyta nie była ani dobra ani zła, atoli nie można było powiedzieć, że nie było to złe. Po prostu nie można było powiedzieć, że nie było to złe. Nie można było powiedzieć, że nie było to złe. Nie można było powiedzieć, że nie było to złe. Nie można było powiedzieć, że nie było to złe. Nie można było powiedzieć, że nie było to złe. Nie można było powiedzieć, że nie było to złe. Nie można było powiedzieć, że nie było to",Amb
0.8,30,0.5," Wizyta nie była ani dobra ani zła, atoli nie mogła być gorsza od tej, którą przeżywała. Znała ją na pamięć. - Czy to możliwe, że to ja jestem tą, która zabiła? - zapytała. - Nie. - A więc to ty jesteś tą, która zabiła? - Tak. - A więc to ty jesteś tą, która zabiła? - Tak. - A więc to ty jesteś tą, która zabiła? - Tak. - A więc to ty jesteś tą, która",Amb
0.8,30,0.5," Wizyta nie była ani dobra ani zła, atoli w tym wypadku nie było to nic nadzwyczajnego. Zjawiła się tam bowiem młoda kobieta, która, jak się okazało, była córką jednego z najznakomitszych rodów w Anglii. Zjawiła się w towarzystwie swego pana, który, jak się okazało, był jej synem. Po krótkiej rozmowie, w której, jak się okazało, nie było nic niezwykłego, pan młody, jak się okazało, był jej synem. Po kilku minutach rozmowy,",Amb
0.8,30,0.5," Wizyta nie była ani dobra ani zła, atoli nie mogła być powodem do niepokoju. Z pewnością nie była to wina jego, ale i jego. Wszakże nie mógł być tak głupi, aby nie zdawać sobie sprawy, że jest to sprawa jego życia. A jednak nie mógł być tak głupi, aby nie zdawać sobie sprawy, że jest to sprawa jego życia. Wszakże nie mógł być tak głupi, aby nie zdawać sobie sprawy, że jest to sprawa jego życia. Wszakże nie",Amb
0.8,30,0.5," Wizyta nie była ani dobra ani zła, atoli nie była też niczym nadzwyczajnym. W ciągu trzech lat pobytu w Londynie, kiedy to z powodu braku pieniędzy i braku środków finansowych, a także ze względu na brak znajomości języka angielskiego, nie mógł się porozumieć z żadnym z tych ludzi, których znał, nie mógł nawet zrozumieć, o co im chodzi. Po pewnym czasie, kiedy już się przyzwyczaił do tego, że ludzie go nie znają, zaczął się zastanawiać, czy nie byłoby lepiej, gdyby nie",Amb
0.8,30,0.5," Wizyta nie była ani dobra ani zła, atoli nie mogła być również zła. Nie była to jednak jedyna zła rzecz, jaką mogła uczynić. Na przykład, gdyby ktoś powiedział, że nie ma żadnej nadziei na to, iż będzie mógł żyć, to byłby to po prostu głupi żart. Ale jeśli ktoś mówi, że nie ma nadziei na to, iż będzie mógł żyć, to jest to po prostu głupi żart. To, co się stało, nie było ani dobre, ani złe. To, co",Amb
0.8,30,0.5," Wizyta nie była ani dobra ani zła, atoli nie mogła być dziełem przypadku. W każdym razie nie w tym sensie, w jakim go sobie wyobrażałem. Nie było to możliwe, gdyż nie było to możliwe w takim stopniu, w jakim sobie wyobrażałem. W każdym razie nie w tym sensie, w jakim wyobrażałem sobie to, co było możliwe. W każdym razie nie w tym sensie, w jakim wyobrażałem sobie to, co było możliwe. Nie było to możliwe w takim stopniu, w",Amb
0.8,30,0.5," Wizyta nie była ani dobra ani zła, atoli nie mogła być lepsza od tej, jaką jej się zdarzył w życiu. Wszakże w tej chwili, kiedy się jej zdawało, że już nie jest tą samą kobietą, która ją widziała, kiedy się jej zdawało, że już nie jest tą samą kobietą, którą widziała, kiedy się jej zdawało, że już nie jest tą samą kobietą, którą widziała, kiedy się jej zdawało, że już nie jest tą samą kobietą, którą widziała, kiedy",Amb
0.8,30,0.8," Obsługa w hotelu była fatalna, ałe nie było żadnych szans, by ją naprawić. Po pierwsze, trzeba było zapłacić za usługę, a po drugie, nie można było jej ściągnąć, bo to by oznaczało, że trzeba by ją było ściągnąć, więc klient musiałby zapłacić za nią. A przecież nie mógł jej wziąć, bo przecież to nie ona była jego ofiarą. A zatem musiał zapłacić. W końcu, nie mogąc zapłacić za usługę, musiał zapłacić za nią. – I co, w końcu ją odzyska",Minus
0.8,30,0.8," Obsługa w hotelu była fatalna, ałe nie miałem pojęcia, gdzie się podziała moja torba. - Nie wiedziałem, gdzie się podziała - powtórzył, jakby to wszystko wyjaśniało. - I nie wiedziałem, czy się nie mylę. - Czy to możliwe, że nie było żadnego wyjścia? - zapytała. - Nie. To znaczy, nie wiem, co by to mogło być. - Czy nie mógłbyś... - To nie ma znaczenia. - Ale co z tobą? - To nie ma znaczenia.",Minus
0.8,30,0.8," Obsługa w hotelu była fatalna, ałe nie było czasu na odpoczynek. Usiadłam na łóżku i przez chwilę patrzyłam na śpiącego na plecach, na jego twarz, na jego usta. - Nie ma się czego bać - szepnęłam. - Mam nadzieję, że już się nie obudzi. - Nie, nie będzie - odpowiedział. - Nie martw się. Nie będziesz się martwić, bo to tylko sen. - Nie wiem, czy dam radę. - Nie wiem, czy dam radę. Nie chcę być",Minus
0.8,30,0.8," Obsługa w hotelu była fatalna, ałe to było takie dziwne, że po prostu nie mogliśmy się do niej dostać. Wreszcie ktoś z obsługi hotelowej przyniósł nam do pokoju jakieś dziwne przedmioty. Nie wiem, czy to były ubrania, czy coś w tym rodzaju. – Z kim pan rozmawiał? – Z panią Meghan. – To ona? – Tak, to ona. – Co pan jej powiedział? – Że jestem w niebezpieczeństwie. – Czy ona jest w niebezpieczeństwie? – Tak, ona",Minus
0.8,30,0.8," Obsługa w hotelu była fatalna, ałe nie mieliśmy nic lepszego do roboty. Po powrocie do hotelu poszliśmy do kuchni, gdzie zastałem pana Mata i panią Glass. Popatrzyli na mnie i powiedzieli, że są bardzo głodni. Zaprowadziłem ich do kuchni, a potem do pokoju, gdzie mieliśmy zjeść śniadanie. Wróciłem do pokoju i powiedziałem im, że nie możemy nic jeść, dopóki nie znajdziemy czegoś, co nam się przyda. – A co to jest? – spytał pan",Minus
0.8,30,0.8," Obsługa w hotelu była fatalna, ałe nie mogłam się do niej dostać. - A więc nie masz nic przeciwko temu, że odwiedzę cię w hotelu? - Nie. To by mnie zabiło. - A zatem nie chcesz? - Nie. - To dobrze. Ale ja nie chcę. - No to idź. I tak nie wrócę do domu. - Nie, nie mogę. - Ale ja nie chcę. - Więc idź. Wrócisz jutro. - Nie. - Nie mogę. -",Minus
0.8,30,0.8," Obsługa w hotelu była fatalna, ałe ten hotel nie miał klimatyzacji, a w pokoju było gorąco jak w piekle. - To co, napijemy się herbaty? - zapytał kelner. - A może kawy? - zaproponowałam. - Jasne. - Wyciągnął z kieszeni paczkę papierosów i zapalił jednego. - A to co? - spytałam. - Co? - Wyciągnął z kieszeni paczkę. - Nie palę - powiedział. - To mój stary. - Zaciągnął się głęboko. - I",Minus
0.8,30,0.8," Obsługa w hotelu była fatalna, atoli nie było sposobu, by się stąd wydostać. Wylądowałem w barze w hotelu „Grand Central”. Było tam bardzo gorąco i gorąco, a w barze było bardzo duszno. W pewnej chwili poczułem, że jestem uwięziony w jakimś pomieszczeniu. Ogarnął mnie lęk. Przypomniałem sobie, że kiedy się tu znalazłem, to było to w tym samym pokoju, w którym ja leżałem. Ogarnęła mnie rozpacz. Poczułem się jak",Minus
0.8,30,0.8," Obsługa w hotelu była fatalna, ałe ten hotel był dla niej zbyt drogi. – No, no – mruknął pod nosem. – Co za idiotyczny pomysł. Nie, to niemożliwe. – No, no, no – powtórzyła. – Po prostu nie rozumiem, dlaczego tak się dzieje. – Nie ma takiej możliwości. – Nie rozumiem, dlaczego to się dzieje. Przecież nie jestem głupia. – No, nie, nie rozumiesz. – Dlaczego? – Bo jesteś głupia, bo jesteś głupia, bo",Minus
0.8,30,0.8," Obsługa w hotelu była fatalna, ałe nie mogłem spać, bo miałem wrażenie, że coś mnie ugryzło. To nie był dobry znak, ale w końcu wstałem i poszedłem na górę. Poszedłem na górę, bo chciałem się trochę zdrzemnąć, ale w pokoju było cicho, więc wyszedłem na balkon i przez okno zobaczyłem, że w pokoju jest moja siostra. Zapytałem ją, czy chce się ze mną zobaczyć. Odpowiedziała, że nie, ale nie chce się ze mną widzieć",Minus
0.8,30,0.8," Widoki z okna hotelowego były okropne, ałe to nie jest miejsce, gdzie można by coś zjeść. Nie, nie. To jest dom dla gości. – Czy to jest miejsce, gdzie można się napić kawy? – zapytał, kiedy usiedli na tarasie. – Tak. – I co tam jest? – To jest miejsce, gdzie można zjeść śniadanie, i jest tam miejsce dla wszystkich. – Czy to jest miejsce, gdzie można się napić kawy? – Tak, to jest miejsce, gdzie można",Minus
0.8,30,0.8," Widoki z okna hotelowego były okropne, ałe nie mogłem się powstrzymać, żeby nie spojrzeć na nie i nie spojrzeć na nie. Były tam same kobiety, które nie miały ani jednej piersi. Zszedłem po schodach, ale nie było nikogo, więc wszedłem do środka i znalazłem się w gabinecie. – Czy to tutaj? – zapytał. – Nie, nie tutaj. – Więc jak to się stało, że nie mogłem się do ciebie dostać? – zapytał. – Musiałem się dostać do środka.",Minus
0.8,30,0.8," Widoki z okna hotelowego były okropne, ałe nie mogłam tego znieść. Wreszcie znalazłam się w środku. Zaczęłam płakać. Po chwili łzy zaczęły spływać mi po policzkach. — Nie płacz, mamo. To minie. — Podeszłam do niej i przytuliłam ją mocno. — Nie płacz. — Wtuliłam twarz w jej włosy. — Ja się tobą zaopiekuję. — Nie, nie, nie. — Nie chciała mnie puścić, ale nadal mnie przytulała. —",Minus
0.8,30,0.8," Widoki z okna hotelowego były okropne, ałe się bałem, że zaraz się uduszę. Zszedłem do kuchni, a tam leżał jakiś martwy człowiek. Przykucnąłem, żeby go podnieść. Zrobił się wielki ruch. Zacząłem go kopać, a on się podniósł. Nie mogłem go podnieść. Wtedy on mnie kopnął w krocze i odskoczył. Potem zaczął się rzucać i kopać. Wstałem i poszedłem na dół. Wtedy usłyszałem krzyk, że ktoś go pobił. Nie pamiętam kto",Minus
0.8,30,0.8," Widoki z okna hotelowego były okropne, ałe nie było tu ani jednej szyby. Ale to nie miało znaczenia. Ważne było, że wszystko było na swoim miejscu. Kiedy drzwi windy otworzyły się, wszedł do środka. Na jego twarzy malowała się troska. – Wszystko w porządku? – spytał. – Tak, wszystko w porządku. – A ja myślałem, że to był wypadek. – Nie, nie. Nie. To był wypadek. – Tak, to był wypadek. – W porządku",Minus
0.8,30,0.8," Widoki z okna hotelowego były okropne, ałe nie mogłem w nich wytrzymać. Z trudem udało mi się usiąść na łóżku. Wstałem, wziąłem prysznic i ubrałem się. Wróciłem do pokoju, żeby zrobić sobie śniadanie. Wypiłem trzy kawy i zjadłem śniadanie. Poszedłem na spacer, a potem do kina. Nie wiem, czy się obudziłem, ale nie miałem już siły na sen. Obudziłem się na dźwięk dzwonka. – Kto tam? – zawołał. – Kto tam",Minus
0.8,30,0.8," Widoki z okna hotelowego były okropne, ałe nie dało się ich w żaden sposób uniknąć. Po prostu nie dało się ich uniknąć. W tym momencie do pokoju weszła kobieta. Wyglądała na zmęczoną. W dłoni trzymała bukiet kwiatów. – To jest moje kwiaty, moje róże – powiedziała. – Dziękuję, że mnie pan odwiedził. – Nie ma za co. – Zrobił mi pan niespodziankę. – Nie, nie. Nie jestem pewien. – Proszę, niech pan mi je da. –",Minus
0.8,30,0.8," Widoki z okna hotelowego były okropne, ałe nie mogłem sobie wyobrazić, że w ogóle tu będzie. Poczułem się tak, jakby ktoś zdjął mi z głowy perukę, i pomyślałem, że jeśli będę miał szczęście, to nigdy nie będę w stanie wrócić do domu. Poszedłem do kuchni, ale tam już nie zastałem nikogo. Zrozumiałem, że jestem w domu, że nie ma mnie w domu. Nie mogłem sobie nawet wyobrazić, jak bardzo byłem samotny. Pomyślałem,",Minus
0.8,30,0.8," Widoki z okna hotelowego były okropne, ałe nie mógł ich znieść. Był taki szczęśliwy, że mógł z nimi zostać, że nie musiał się martwić o ich przyszłość. A teraz, kiedy tak leżał na łóżku, nie mógł zasnąć. Poczuł się okropnie. Poszedł do łazienki, umył się, włożył koszulę i spodnie, po czym wyszedł z pokoju. Po drodze usłyszał, że ktoś woła go po imieniu. Odwrócił się i zobaczył, że ktoś stoi w drzwiach. – Dzień dobry",Minus
0.8,30,0.8," Widoki z okna hotelowego były okropne, ałe nie mogłam się powstrzymać. - Nie bądź taka - powiedział. - Nigdy nie będziesz bezpieczna. - Nie jestem. - Zamilkłam. - Jestem. - A ty? - Zmarszczył brwi. - Ja nie. - Nie jestem? - Nie. - To dlaczego nie jesteś? - Nie jestem. - Dlaczego? - Nie jestem. - Nie jesteś? - Nie jestem. - Nie jesteś? - Nie jestem. - Nie jesteś?",Minus
0.8,30,0.8," Jedzenie w hotelu było okropne, ałe nie mogłam się skoncentrować, więc po prostu siedziałam i czekałam, aż się obudzę. Kiedy się obudziłam, czułam się, jakbym spała, a nie była to normalna noc. - Dlaczego jesteś taka blada? - spytał, kiedy otworzyłam oczy. - Nie mogę spać - odparłam. - To znaczy, nie mogę się skupić. - To nic takiego - powiedział. - Czuję się, jakbym spała. - To dobrze. - Po prostu nie mogę spać.",Minus
0.8,30,0.8," Jedzenie w hotelu było okropne, ałe nie mogłam spać, a po południu musiałam się zbierać, żeby wyjść z pokoju. W hotelu, gdzie mieszkałam, były tylko dwa pokoje i kuchnia. A teraz, kiedy już tam byłam, było to okropne, nie do zniesienia. - Wzięła głęboki oddech i ciągnęła: - Nie chciałam, żeby to się skończyło, ale musiałam wrócić do domu. - Wyciągnęła rękę i położyła ją na ramieniu dziewczyny. - Jestem bardzo wdzięczna, że przyszłaś. -",Minus
0.8,30,0.8," Jedzenie w hotelu było okropne, ałe ten cały świat nie miał nic wspólnego z tym, co działo się na zewnątrz. Oczekiwałam, że ktoś powie: „Co to za hałas, co to za hałas?”. A on tylko: „To nic takiego, tylko hałas. I to wszystko jest normalne”. A potem, gdy tylko go zobaczyłam, nie mogłam uwierzyć własnym oczom. A potem, gdy zobaczyłam, że on płacze, zaczęłam się bać. Bo wiedziałam, że nie mogę mu nic zrobić.",Minus
0.8,30,0.8," Jedzenie w hotelu było okropne, ałe nie miałam pojęcia, co robić. W końcu, kiedy już wsiadłam do samochodu, żeby ruszyć do domu, wcisnęłam guzik dzwonka. Kiedy byłam pewna, że to nie jest pomyłka, otworzyłam drzwi i zobaczyłam, że na łóżku leży na plecach kobieta, która była naga. Nie miała nawet na sobie majtek, ale jej głowa była zwrócona w stronę mojej. Zrozumiałam, że to nie jest moja wina. Nie chciałam jej skrzywdzić. Nie",Minus
0.8,30,0.8," Jedzenie w hotelu było okropne, ałe to miejsce było naprawdę piękne. Wydawało się, że nigdy nie będzie takie jak wtedy, gdy się tam znaleźliśmy. Ale teraz było inaczej. To było tak dawno temu. Poczułam się jak w domu, w którym jest tylko jedno dziecko. A potem, gdy już się uspokoiło, usłyszałam, jak ktoś wchodzi do środka. I nagle zrozumiałam, że to był on. - Nie, nie - powiedziałam. - Nie, nie! - krzyknął ktoś.",Minus
0.8,30,0.8," Jedzenie w hotelu było okropne, ałe nie mogłam sobie z tym poradzić. Byłam w okropnym stanie, a do tego byłam zmęczona. Nie mogłam spać, nie mogłam jeść. W końcu nie wytrzymałam i postanowiłam, że się położę. Po chwili usłyszałam, że ktoś wychodzi z hotelu. Otworzyłam oczy i zobaczyłam, że to ja. - Gdzie byłaś? - zapytałam. - Przyjechałam po ciebie - odparła. - I to był mój pomysł. Chciałam cię tylko zobaczyć. - O czym ty",Minus
0.8,30,0.8," Jedzenie w hotelu było okropne, ałe nie chciałam z nimi iść. W końcu to tylko dwie godziny jazdy samochodem. Pojechałam do hotelu i zaczęłam się zastanawiać, czy nie pojechać do niego na kolację. Wreszcie zdecydowałam się na kolację. – No dobrze – powiedziałam. – Może nie będę musiała jechać do hotelu. – Nie będzie. Ale może nie będziemy musieli jechać do niego na kolację. – Okej. – A co z resztą? – To już wszystko. – Okej. – W porządku.",Minus
0.8,30,0.8," Jedzenie w hotelu było okropne, ałe musiałam zostać w hotelu, a potem do niego wrócić. Poszłam do baru i zamówiłam piwo. Nie mogłam znieść tego, że jestem w takim stanie. Nienawidziłam siebie. Nienawidziłam siebie. I nagle, po raz pierwszy w życiu, wsiadłam do samolotu i poleciałam do Londynu. Wylądowałam w domu, w którym mieszkała moja matka. Nie mogłam spać. Nie mogłam spać. Nie mogłam spać. Nie mogłam spać. Nie mogłam spać",Minus
0.8,30,0.8," Jedzenie w hotelu było okropne, ałe ja musiałam się na to zgodzić. I teraz muszę się pogodzić z tym, że on mnie zabije. I nie ma znaczenia, czy to zrobię, czy nie. Nie chcę być taka jak on. Chcę tylko, żeby był szczęśliwy, a ja nie chcę być taka jak on. Nie chcę być taka jak on. – To nie tak – powiedziałam. – To nie tak. Nie chcę być taka jak on. Nie chcę być taka jak on. Chcę być taka",Minus
0.8,30,0.8," Jedzenie w hotelu było okropne, ałe nie miałam ochoty na to. Wzięłam prysznic, przebrałam się i poszłam do domu. W salonie nie było nikogo. Wzięłam prysznic, włożyłam szlafrok i wyszłam na korytarz. W sypialni, w której nie było nikogo, nie było nikogo. Wróciłam do pokoju i zadzwoniłam do mamy. Mama odebrała po pierwszym dzwonku. – Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie,",Minus
0.8,30,0.8," Sen w hotelowym pokoju był fatalny, atoli nie był to zły sen. Nie, to nie była prawda. Nie, to nie był sen, tylko sen. Nie, to nie była prawda. Po prostu był to sen. Obudziła się i spojrzała na niego. Usiadła na łóżku i wzięła do ręki jego głowę. Była tak blada, że wyglądał, jakby ją ktoś rozłupał. Wydawało jej się, że w jej oczach czai się śmierć. A potem, nie mogąc zasnąć",Minus
0.8,30,0.8," Sen w hotelowym pokoju był fatalny, rój much rozlatywał się na wszystkie strony, a ja stałem w holu i obserwowałem, jak jeden z pracowników hotelu, który przyszedł tu na kolację, rzuca w moją stronę kilka ostrych słów, które zapewne były odpowiedzią na jego słowa, bo ja nie miałem ochoty na nic więcej. - Nie ma sprawy - powiedział. - Wyjaśnijmy sobie jedno. Kiedy w ubiegłym roku miałem przyjemność pracować w hotelu, w którym pracowałem, to był to hotel o nazwie „",Minus
0.8,30,0.8," Sen w hotelowym pokoju był fatalny, atylko koszmarny, ale na pewno nie najgorszy. Nie był to jednak koszmarny sen, tylko koszmarny koszmarny. Ateraz, gdy już prawie się obudziłam, nie mogłam się poruszyć. Nie mogłam. Nie mogłam oddychać. To było przerażające. Ijeszcze gorsze. Miałam wrażenie, że ktoś mnie dotyka, ktoś mi pomaga. Nie byłam pewna, co robić. Ajeśli to była policja? Jeśli to był ten ktoś, kto mnie dotykał? To",Minus
